0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
48669.2479266349,44698.34504914054,36315.15350283727,36510.96377931688,39196.268617339556,40891.06546494443,36722.16886567432,41190.383012932274,39339.264810733905,38942.34709811993,38881.70422237336,38668.58979512041,39100.7037609104,39182.251994138256,39023.573344534074,39038.16400936706,38983.06283270933,38986.1417334299,38925.23840350886,38947.134720608265,38961.40136936058,38917.73694899182,38941.86692614744,38944.70779396701,38933.88545096443,38949.79511836413,38946.72504503937,38943.9374945943,38871.12978952195,38897.04986119617,38946.13518981823,38893.79999932695,38908.872586511665,38896.33878487805,38894.2190093669,38897.941940790755,38884.64277140783,38895.820929974434,38859.58714241003,38863.870070012475,38847.536265186456,38883.09445631317,38862.72993552187,38847.43677512523,38891.0591125135,38921.74115231458,38836.87447636179,38833.19160653007,38834.4791697761,38803.172503112175,38926.55831321797,38848.37441748642,38857.1608476026,38855.563863927615,38882.8871619823,38854.52799192708,38857.05864982892,38802.6200988882,38847.39722633261,38823.584411441916,38843.30379245099,38854.34929999885,38774.6867474307,38796.66955122524,38849.66264169987,38859.41660423402,38852.128055982765,38783.972158502205,38830.10347703514,38827.58805447804,38835.5538777622,38787.46057063226,38806.14851604354,38786.03221466995,38818.11392737146,38775.9552023951,38834.414568546475,38769.315531726046,38791.231240408975,38779.93358006257,38785.156065805524,38760.23085670649,38779.746479773145,38791.037781317194,38733.57937979151,38822.30005132794,38769.867600742786,38754.004592254954,38790.02656175763,38801.36278666803,38799.85252996726,38742.93731003144,38795.26790904858,38706.278656828814,38765.9464701229,38786.62190255165,38769.25830572324,38753.61508528236,38768.772789677765,38749.765498834655
39893.0894331422,63630.47528251972,36799.96901987842,44407.2780274137,42303.22886319313,43206.01388218789,39172.143518579076,40869.88985473593,39061.33291146073,39600.87584946893,39179.364585408526,38890.80532704659,38976.85383495582,38769.86424064936,38694.7680535012,38825.852312429524,38679.26434785167,38731.28857172494,38663.6397092227,38633.47243417861,38631.11659251353,38623.61098013808,38644.25054433099,38629.6495728321,38668.42070725355,38646.24835533806,38601.66977842797,38601.397410443125,38654.715911892104,38672.57372504802,38587.2664223089,38600.95614871809,38635.25644313917,38677.08396876879,38618.406295634995,38619.48987793027,38601.82787268973,38596.36152460722,38521.40190820173,38606.15583864397,38602.531514304545,38548.41683557878,38574.2699995451,38613.57303157804,38642.062875304684,38674.282213142484,38630.14507149263,38588.75363834001,38627.89227320565,38623.26108206956,38569.54818632489,38642.16462507722,38615.57909181662,38577.02697090178,38590.88474487683,38617.83919683374,38569.909036043064,38672.115908102875,38630.89024377873,38609.59171664502,38630.20779197787,38630.51193228926,38603.801587561655,38598.49639489614,38619.77544330929,38611.5456600951,38621.54222186732,38635.66134213236,38603.606581755994,38596.345332052384,38613.39359143854,38633.68263973631,38616.21725818807,38621.49397930302,38651.02372959444,38569.9918085362,38672.30261407674,38626.48814859363,38586.01325148942,38636.95773104337,38635.048816437105,38598.205904916336,38536.67224367038,38599.29133682635,38594.287926360885,38575.184179313,38667.220900219465,38636.339985422834,38588.90949689332,38562.290210140956,38587.038844711235,38628.724995128585,38612.14484871183,38594.703256547684,38596.638938493496,38611.5739021607,38620.80140387092,38607.4614759727,38590.965948975594,38592.94829017747
44517.041049391824,32926.83633525555,47197.30671908465,41868.06264437858,35077.50607364677,38452.32750307212,36939.692035414104,38780.745296872024,37230.62542095203,37267.74882529169,37264.044108922964,37230.417921816595,37409.52381521374,37130.81288296385,37141.92147705279,37090.24192543218,36997.95700004361,37081.723724154275,36999.17713957985,36980.077001323734,36976.002734295515,36996.52776415902,36989.06525820842,36986.23765820956,36970.37964612404,36987.50891147824,37009.684403713945,37024.699294494334,37002.45161277403,36954.38996848301,37009.22111807634,36991.2611948344,36964.85197209191,36975.742170748104,37009.818474971515,36977.604520998015,37004.30933062111,37009.815057931126,37001.879736372466,36999.01593620895,37039.033708856026,37038.2672971593,37030.5724631801,37033.26735658222,37037.22671753845,37009.16308703912,37020.370915463456,37032.69092459593,37069.089073250085,36987.38539476578,37104.65101515452,37091.48678644201,37056.19645178015,37036.81263777673,37077.12573795592,37070.17188422172,37092.21550141786,37072.34317896443,37083.07284109913,37077.883335625535,37148.42362486717,37075.07837110761,37075.96912523375,37152.23246991524,37089.20368788685,37132.11099368341,37092.5110671699,37089.960856343714,37116.47551403969,37118.421283455944,37120.453472881745,37165.50287849388,37106.2826953394,37139.065167751556,37164.655417823175,37152.089048371934,37131.378245512904,37165.94379772253,37162.40216058586,37133.2251936654,37196.79575026172,37205.348370311425,37104.700705820745,37198.676247509786,37221.80899300239,37164.2445731866,37230.06946215709,37152.112423389466,37236.36623056164,37165.4176868203,37153.77685312257,37163.63063534492,37242.995646981966,37190.034489383645,37165.81018962317,37171.82062568638,37203.897936662404,37224.36973191278,37259.89638764967,37247.56672295672
26814.46466862215,36999.850364728576,52425.18267548412,43041.169181786296,33913.34973014652,34991.840873740555,36342.704701126786,37437.44911468351,37907.846228026814,37658.72908007693,37613.64657283522,37685.53375091344,37586.158718425235,37640.017545565504,37546.58306545458,37566.075536024255,37560.83394475219,37542.6546351809,37549.21085226344,37525.68583585376,37530.15213037201,37513.10997511631,37546.53589643206,37505.82513751484,37513.45759896096,37530.135087309,37458.598613549286,37507.854161895695,37484.359542020924,37505.85728982849,37542.8395236346,37484.548846019665,37439.871324066444,37521.879442390404,37436.61240616843,37438.49387689885,37467.06697297747,37396.81476985583,37432.14898297854,37469.96536015162,37416.97972749101,37488.34592755208,37449.50059837517,37393.35937617855,37367.03884382126,37400.2962257902,37417.19372612724,37424.972344810674,37385.716797029534,37359.217301157034,37426.122405253,37427.97444095502,37381.22611142659,37442.408870430634,37430.09636675646,37357.330287652425,37395.95009515128,37390.559414085255,37363.88674120915,37348.18291753412,37364.21040233485,37348.337732259824,37295.6131241999,37406.479173552354,37343.52703226657,37365.65488154065,37310.87219289292,37352.89721250844,37300.45786174371,37340.60839189725,37286.80984095193,37363.17684087845,37303.7763273094,37316.27934762066,37351.86662796302,37308.24381966602,37322.09883085161,37302.1493946453,37294.653294685064,37263.02707958895,37285.602440537,37258.342914200824,37323.72302510397,37237.66784428254,37316.02510561781,37235.91643224774,37266.41600163509,37285.213440189305,37249.25826112575,37212.65056482153,37192.1469063493,37271.66008435682,37228.71853708583,37228.789728217715,37283.81198221328,37228.17381788026,37211.25680903664,37218.96505286078,37229.57805899386,37235.849887585966
12314.63704615195,30150.456127971607,36331.83710779086,39192.09696503442,31756.95196813273,36482.54115160393,39347.375711801855,36819.290553067316,37568.04232115112,37250.01275305991,37218.34484153779,36809.014286365404,36675.02364302299,36871.88657742949,36868.964807858814,36907.57764998828,36864.87919082139,36862.76268278422,36811.67584433303,36874.3347051967,36898.82365103235,36895.97614724006,36871.64302271162,36844.18236708737,36864.81949073514,36837.08849668791,36882.23848088176,36837.46933924881,36850.40721413294,36885.645503375184,36897.3050753361,36848.54228780313,36790.118150110546,36852.511182598224,36918.728098827945,36928.539049007755,36917.887541743126,36864.03336824803,36898.33686331479,36918.88602754744,36879.98977984441,36964.295552884694,36852.6788100208,36890.96073359737,36916.141106928946,36916.02720414033,36923.20168520221,36937.70704187688,36935.041835328804,36916.42792583235,36906.83265873761,36948.25576145422,36952.30245535185,36917.87005600271,36935.65267806787,36988.61418556063,36939.76517774159,37003.42869821368,36963.73849850414,36995.79200246035,36963.256994977346,36954.42934343097,36974.54329141574,36980.54495323652,36982.58357428684,36930.8409805636,36991.18059138779,37015.18376218368,36972.713512503746,37004.42397777165,37002.47515832356,37011.82934712967,37026.41091546011,37033.37868071055,36982.8232180097,37022.77099848535,37058.34929192711,37028.42608549919,37079.797471134036,37060.28985534716,37043.24386743181,37036.02450063197,37070.89607688909,37125.710047788445,37099.77394504541,37098.810296140524,37134.209320803806,37052.63204906762,37062.9263693377,37069.73191253994,37073.40246858638,37138.35022557859,37114.45629594331,37117.57178095528,37160.26018688916,37132.531149482325,37126.45278537405,37150.874791062284,37171.16201883444,37148.418696588415
35055.24064296134,37470.202632299544,41613.3607600257,39267.06304965092,39434.44048774864,37488.134918484706,38651.09495130138,40550.60302420223,39129.637969796946,39049.80522697097,38571.69319411022,38499.721954208784,38185.94531640509,38369.88172808324,38418.53240939514,38457.692205777916,38426.86901586538,38406.7330476352,38464.60870196816,38445.22175313688,38438.036649332214,38464.012321358336,38432.68320883547,38433.86220567995,38431.991175663185,38396.07351976868,38376.29427559077,38429.48345995764,38364.11340390089,38377.08097856538,38423.37399130616,38397.4368312365,38407.69661031051,38396.50439897334,38311.17502903538,38387.518405446885,38362.63966856016,38369.7767613645,38385.42592495243,38307.41081337884,38372.5098556218,38277.7335161184,38338.57907679897,38378.070296611986,38335.719137485314,38355.368919766785,38357.24714265799,38358.42685836247,38309.3134104091,38329.08281835978,38346.97606571154,38331.17919358037,38288.297949827385,38313.11877189324,38267.50971963192,38317.687781148226,38270.3237852872,38237.12629813956,38299.891443621105,38312.643898743736,38278.4711424025,38284.13936182912,38284.31083452037,38287.02886800949,38221.218686912034,38263.75000384629,38249.84342076016,38216.973733168394,38236.897747969044,38269.18803741071,38249.64569080867,38275.403680340554,38230.91738327941,38213.36311756776,38252.13159548769,38196.730179242324,38241.46056841172,38237.52881912907,38192.28054362608,38215.64018278716,38193.13602817344,38204.55584684631,38169.51611643073,38255.38647556548,38241.05471860316,38258.43759937896,38257.45583982905,38215.637006445926,38261.867749677775,38224.043239039514,38250.677163381,38215.67697840116,38200.92804275101,38241.08743743792,38201.64450908359,38203.02803876891,38205.90645544441,38208.497759285085,38189.65656081204,38186.23969120516
57193.564687607264,32465.702301331978,29931.36073924734,32814.64507526583,41000.829151447346,38628.930776497415,41259.958004657565,38656.688061232475,37802.763137089845,38417.654174605836,38183.26238274659,38717.63226540758,38100.26732469629,38309.25580831362,38453.17626535466,38295.74007247186,38308.92076110974,38255.018107183816,38338.3246850506,38351.63718514922,38325.91515170038,38331.881333871876,38313.72938168594,38292.02060244563,38280.90984710428,38295.08174406258,38316.5851577909,38242.76542838643,38280.84894415428,38311.192374013575,38298.02141662608,38320.70900679266,38317.94706325279,38238.39169880174,38317.52766259403,38297.60175895237,38284.97792026811,38283.965605381454,38316.519632725205,38294.36925114206,38316.2816179741,38219.547212762096,38253.40949108701,38281.36944004785,38271.59274514767,38262.867318050936,38283.9801908423,38251.998894897275,38281.2581336352,38241.822448648294,38291.12057779149,38244.2904766853,38267.336455099365,38258.239174754155,38207.79347657334,38293.93522356097,38279.70817780522,38203.96749955142,38261.72309795405,38244.3743689649,38227.47598955024,38263.42259682271,38286.23338112339,38312.5139342993,38243.7731056713,38313.660165613874,38217.528720564456,38272.56697945263,38246.78376695178,38219.776569575595,38226.805691639434,38289.34229370344,38240.0255702534,38251.03839177505,38273.011639893106,38234.41340425206,38200.635925643975,38231.05908204547,38249.96681118214,38285.230745976376,38212.964440336684,38225.07441092022,38238.302379599896,38240.88294103163,38208.275450523266,38227.149601257166,38194.24753518536,38253.00384873859,38291.7049828902,38219.99212655383,38214.92612561351,38250.94616906047,38217.0894259759,38216.281882758485,38182.92559669527,38233.728905575874,38213.13585768151,38224.18446832771,38235.7517150123,38218.84202805919
36492.65927806237,45484.44657091112,30916.393166683192,38407.61090609275,39261.48988378449,39331.02670542947,37856.710612470575,36895.1802516374,38336.568668706335,37489.92076060656,37946.4585013931,38201.87597886322,38153.93964903374,38159.82572089273,38057.05496356965,37937.778529579955,38095.64470624845,38001.76895038513,38056.7730714721,38051.886483169335,37999.698467413604,38017.026731582,38043.57138224611,38005.30783916304,38026.943627788394,38046.31301774389,38033.28859332181,38005.344718302134,38061.817456576224,38002.27379682601,38034.26692719259,38066.57022341365,38052.74619420574,38075.832588126315,38078.13195455307,38094.922876685334,38038.92734179745,38054.10594851121,38082.93318204103,38061.64836490503,38089.02483649391,38117.9090045147,38076.89426106641,38117.85016119377,38107.8680504822,38145.4375697402,38085.97146601811,38107.128992065525,38102.51687192745,38138.86413037358,38182.39620672211,38136.64850325546,38143.086144825764,38146.130978229456,38087.282836506114,38145.2811739014,38145.237592805985,38096.33305165582,38157.68886791938,38157.57628068835,38168.91123089284,38139.727598691694,38186.75098861789,38152.85886711694,38143.73352233894,38219.99089756797,38153.37952797301,38214.91780562299,38195.0240950152,38200.39451789265,38214.99852132189,38255.534742099386,38211.59953667825,38196.9728796673,38173.252071378745,38211.634358395924,38242.17345574259,38182.31504658908,38246.153791985635,38275.28884364587,38218.73491372616,38210.34190104405,38293.29539391726,38271.79179583864,38261.14697221068,38262.194115615814,38257.55328812674,38242.856533276805,38257.883261013456,38280.77826436999,38309.75090089196,38263.88978178245,38243.78425354666,38244.51686037546,38262.45918723173,38227.68160368891,38274.86696702642,38273.756309418226,38278.77921586714,38236.781778634504
44179.98881125632,32052.668716331787,35203.41496982745,37547.991789714586,36067.35062346805,42126.80795174738,38012.75401105713,39223.41836012966,38937.49071665907,38448.416114389096,38892.880328113635,38466.64866481575,38544.68007204885,38463.92066905872,38412.42116614229,38389.859213587435,38435.61186354059,38396.45596220183,38367.72500151496,38434.936627456766,38383.94025827393,38402.24128480644,38411.784287567556,38411.415812923544,38364.82699997368,38398.58092057484,38421.29208762876,38388.921352471094,38401.61229803766,38356.92172228726,38400.90050701864,38363.447479953844,38359.401076599825,38341.02784258846,38366.10080929467,38400.26227585247,38329.11929090637,38390.53115054929,38404.01527311431,38362.33392530943,38334.91750615224,38351.3701798321,38364.26966916998,38351.35220875049,38407.81325208338,38286.16962136793,38414.086213348884,38343.17351565676,38327.25894051636,38375.40432649501,38358.945375151125,38414.14409976729,38387.36406511205,38401.96990794526,38318.50737293302,38378.975378990064,38394.73498940319,38387.810095001565,38403.70591622942,38372.475351757304,38444.04171894544,38397.16780951284,38417.44448172083,38396.23370541756,38379.0446536058,38303.463347151715,38388.988552689436,38344.976937560925,38373.391207496956,38362.85971805687,38399.716416899406,38419.80818188993,38379.61790317918,38397.12516950078,38389.776553356285,38353.98264998031,38416.36379651921,38418.67231028241,38411.947745769365,38334.63629894836,38364.18021869844,38368.628144094764,38378.67348034465,38401.93925864967,38408.899822115745,38444.08326768253,38340.48412122025,38406.72457885148,38351.713971175006,38388.725648274514,38412.155045855274,38437.404358127984,38383.83700038502,38372.87921344911,38351.76980722,38396.74289052418,38398.80832512401,38399.832985878886,38399.01274405466,38409.17070804548
36982.11277740207,21099.7020300183,33877.2368521409,43971.05490965105,38160.52538345359,38387.514815711715,40063.55613444068,41241.073641077695,40764.22414185321,39828.20672690585,39566.24024169522,39346.663135604016,39539.549296559795,39405.27481970268,39491.73948214676,39414.62783425253,39407.44721220668,39358.70199158839,39348.07007944837,39371.40271707447,39377.619705579404,39381.301004598354,39385.33353677287,39378.60194667945,39378.944043587035,39354.46640118485,39376.50962636789,39364.153895788964,39355.28582805509,39395.63560113597,39406.73485034756,39346.83007652081,39381.246736107496,39365.9491307296,39424.61294540929,39352.014812468056,39409.36958451639,39373.89207421534,39356.70195450258,39379.655049842346,39366.246262879315,39350.6734530014,39368.73365090723,39379.24099768145,39349.56278990221,39383.754126663094,39380.36230087394,39329.994527295195,39319.92271035096,39431.82936566755,39360.33805238883,39355.307272683,39365.71845007538,39322.84735811311,39455.410858069525,39398.754693049814,39367.05173277827,39329.0906207209,39366.817697607585,39357.25135788474,39390.70657184501,39375.19521402988,39347.677225476764,39438.85695398523,39373.732418622916,39411.74640056705,39379.31126607927,39438.11608053761,39338.58243440259,39397.40539820488,39421.140616770426,39402.63951752063,39352.15959174343,39353.7004091704,39323.69013254151,39375.94518079033,39427.994600414,39377.971790935786,39368.78742731166,39421.79942376361,39412.97859387566,39369.031373713166,39402.131204007695,39381.271904916444,39374.13041653361,39349.73884298886,39394.23497763634,39377.272233608805,39336.522585482024,39350.868502523685,39378.86783660609,39346.875623635446,39357.0052108681,39373.934723525716,39346.12800720876,39377.996519844906,39369.87488573546,39387.44607939274,39381.21571342802,39394.54453406999
