0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
38298.56890486614,38202.29534507086,38202.75899850787,38202.217277641226,38200.83299958665,38198.26266871027,38199.5175986083,38199.16192300811,38199.67302479959,38200.14038086673,38200.675040679926,38200.77797522272,38201.634327974905,38205.89560364705,38213.666786339505,38206.30085655363,38206.348753432336,38205.59602672269,38206.6056991417,38209.65204334277,38210.89776150411,38215.55261489072,38226.79360174946,38222.37243002503,38234.9399076297,38223.41790981335,38225.203326722156,38232.565204300074,38227.810044298094,38233.841129976594,38236.25925868346,38235.091726507955,38235.65296993574,38236.805130084205,38237.89161966241,38239.33900803693,38239.61100574509,38237.158126451,38237.14873186755,38237.002809017366,38239.5542226563,38242.76477018111,38241.985435863295,38241.85681180435,38242.229261450346,38241.83888632097,38242.735732552515,38245.8582508944,38248.43919121946,38247.29621668476,38245.46678133516,38241.27018930503,38245.11245232155,38245.17666771831,38246.341013602316,38251.1089404259,38254.781767790024,38259.25614816304,38292.91291259359,38447.98107383347,38460.53991307887,38523.33410930586,38584.5075869385,38603.01196667188,38686.887404539564,38836.221760529246,38930.30493151762,37230.44581696267,38031.31191221765,38104.13122613602,38471.52310350436,38222.4715112745,38184.28982095661,37993.171833582834,38033.855352309576,37974.66983344231,37674.632899972385,37792.14101152347,38257.701302696325,38255.23704937221,37682.76725877875,37672.94667745347,37685.80604465808,37750.28418154798,37787.22302913508,37715.03680778337,37554.17092759093,37553.19518207329,37632.361488897215,37557.67949520556,37422.72248799074,37306.479387967316,37320.00256329281,37319.701458567295,37415.88062955833,38239.23934775699,37427.180682277496,37496.848147838544,37519.525978718615,37524.04391675968,37578.29471537595,37531.859918636575,37527.63570691808,37538.6272560029,37575.71302946955,37599.67414557437,37731.50284347289,37776.8372609834,37808.351961615874,37933.78943262666,37869.486451870995,37804.105090466684,37818.747546182116,37831.07692041087,37833.13757444894,37861.22734125477,38001.686803319004,37979.78088458069,38188.509797952305,38034.379518233676,38205.42784981565,38198.19380230216,37915.860694226285,37897.094980872265,37904.975612940136,37898.56885818619,37866.51676554834,37854.6942554701,37870.23218451033,37873.43982984659,37904.734704457056,37992.776698991824,38051.25511755936,38020.48288697028,37993.151117087735,38001.50252691031,37995.22711421468,38006.045549511735,38003.002784779805,37987.78896112017,37948.0307859182,37959.036316264726,37774.90811403004,37947.78070700194,37950.69875370898,37966.64241690828,37937.3236033077,37920.067436740115,37904.69566756572,37913.24397492797,37947.53402850139,37918.814272057345,37893.12642580058,37888.39834131751,37887.81150515839,37892.86802802252,37915.90476301601,37881.805220767565,37854.13812493642,37861.26871789505,37757.331192417616,37831.71120932733,37826.158513356626,37846.386000395265,37842.89342125483,37841.108381648126,37846.24656770364,37838.56510607375,37840.037290661385,37837.557609100164,37834.21506980435,37835.93027258401,37833.88055398103,37833.360622011416,37823.1135432893,37828.63970796628,37828.54469677887,37828.66943644283,37832.67151457067,37834.258966692905,37834.75664548104,37831.75184894447,37832.79669354447,37835.77191673604,37836.774147600285,37836.50471147861,37836.02374099381,37836.5108803937,37839.85384945666,37872.34840648897,37921.232008632476,38375.30709503215,37860.12607835554,37860.73542992789,37860.10674550532,37855.976353197584,37855.05110498198,37855.337383483115,37855.71294065738,37854.359124943425,37852.18558207841,37853.43812551484,37857.38057947091,37854.757848356145,37853.812967438724,37851.85684824035,37851.402289887395,37852.25658901889,37852.67231595475,37854.06568206673,37853.4580656517,37852.19822891875,37850.694374233404,37850.755022198566,37852.30460702231,37857.73177125185,37852.61440639543,37852.51038279256,37852.094352134416,37851.29376345352,37850.450547243774,37851.23340508302,37851.135212008434,37851.47323735688,37851.50360479825,37851.12996804867,37850.94553614422,37850.70124860458,37850.977427373204,37851.27707789435,37850.88582640344,37850.66696029176,37850.46953197584,37850.162325596735,37850.80053315996,37851.10138268928,37850.95994867893,37851.04293943868,37851.03064732013,37850.73905474613,37850.698000925775,37850.74390941387,37850.7621108738,37851.078914587815,37850.93172743176,37850.81267387013,37850.780704719444,37850.85028644795,37850.974022596645,37850.93819581749,37850.90167309569,37850.88908977288,37850.87962163002,37850.842778072634,37850.88844548826,37850.94345636064,37850.913124516745,37850.893069067635,37850.91044246913,37850.915012444944,37850.91293686163,37850.87263239536,37850.873013379365,37850.87555061831,37850.89082652249,37850.87931897525,37850.89960709365,37850.89201549964,37850.89245658767,37850.895291526635,37850.89650158286,37850.89591053152,37850.90182669573,37850.90070401271,37850.896887703435,37850.89293238102,37850.89574353891,37850.89481117975,37850.89610950442,37850.89624477758,37850.89388108636,37850.89620193232,37850.89632806323,37850.89542920267,37850.8970720615,37850.89607603333,37850.896418736724,37850.89687253248,37850.89618349624,37850.8961824226,37850.89594814925,37850.895984642324,37850.89608267276,37850.896171580374,37850.89623580767,37850.89607157166,37850.895982290705,37850.896038982166,37850.896116358315,37853.889372601996
38297.56890486614,38202.298795302944,38199.761941236364,38197.62623844763,38197.64502460119,38198.26325252716,38198.77133319508,38200.88189919195,38201.914087562,38201.089254698156,38200.6335686402,38201.42103462304,38202.51836237528,38206.14399836215,38211.924142653865,38205.63612222254,38205.73266525483,38206.83814755393,38206.96439602091,38210.29480831492,38211.299694386296,38214.78574926266,38223.733980950565,38221.1761807143,38235.98893433427,38223.628885724225,38224.83865727426,38232.43723250776,38227.8599122403,38234.74981434314,38236.59887487201,38234.17641463586,38235.08941184983,38237.84878537189,38238.12357245528,38238.715794418335,38239.55796250147,38237.78592746401,38237.62599857581,38237.76587603248,38239.578783493875,38241.31703939423,38240.95268309209,38240.82835663003,38241.774401662864,38242.616208296095,38243.6464913031,38245.8409066341,38248.202138897715,38247.948010776076,38245.88154958532,38241.704759925444,38245.14354521006,38244.28182040773,38244.747742687905,38248.07248715374,38251.46778936573,38255.81002544489,38289.2175003151,38440.14087088282,38452.28919198444,38513.03079749256,38572.63009160631,38591.24871682669,38675.60458436828,38831.14095731433,38940.68987180142,37331.54514314016,38066.343769262065,38134.06307536075,38475.7109252816,38245.676330418246,38212.359392152735,38045.583458466404,38094.3687755524,38054.95308669584,37829.35345141553,37917.39577874961,38266.2062197513,38263.57555204016,37834.72018893102,37827.6266713428,37838.974271302126,37895.88119918007,37921.675729078204,37856.773109846115,37706.0078732552,37702.49527258893,37766.41150269838,37701.45689938606,37562.24830053378,37436.00053483561,37440.743973832294,37395.29676604657,37490.82132280857,38387.45464640666,37500.839108795175,37551.66034966055,37577.145581098106,37584.61143926851,37634.88650628556,37590.271172389046,37578.43913625821,37573.14913734273,37578.42749779351,37596.224823807715,37706.37869857837,37742.004975577525,37767.944694000784,37872.64813475769,37820.29272117684,37767.53950714486,37782.03329386202,37792.76929708941,37799.26537303616,37825.1119010671,37954.34354888066,37942.650758531105,38169.69423232088,37998.192160973136,38182.1355153974,38176.67050487633,37883.2598884013,37868.59009742453,37874.241306276876,37868.75656457518,37841.3110817007,37829.56164581194,37839.64127427476,37845.33118499726,37873.23665135582,37954.053461965115,38012.73826463679,37984.64448897288,37958.870973031764,37969.9472967524,37975.59341804553,37982.555098963014,37979.36227044679,37963.39812786568,37928.453449447,37940.98454138906,37799.71509564792,37935.61324049043,37940.86489117485,37970.05746652031,37937.10162958587,37924.46102368875,37907.06254753875,37915.16123470662,37944.9098565492,37919.52798531311,37893.76555494646,37886.91550255438,37890.50898242576,37895.05148587475,37913.74718756815,37882.646424084836,37854.79811988764,37862.85850867458,37766.02268710363,37834.62237686303,37828.07712524771,37845.28216243828,37841.060984293574,37838.28362142292,37829.07438257919,37832.443388364336,37834.84708547897,37833.843793327804,37833.5779263352,37833.97239719052,37828.68995720189,37831.89365888667,37832.740673553046,37831.080794307556,37828.87745881515,37827.25691642268,37829.99708352061,37831.36796228061,37832.52189152871,37830.20296476145,37831.029124927096,37832.75943330618,37833.60089594578,37834.3370012204,37834.26719325563,37835.617138736125,37839.392882261534,37875.475777871536,37923.391642247065,38382.21917630769,37860.05980733104,37860.28770336681,37859.504902600274,37856.42171937123,37855.58892005694,37855.728966250674,37855.32050408474,37853.950084175165,37852.654543164004,37853.81263895765,37856.96065294975,37854.263155208944,37853.70433826961,37852.1650295211,37851.755308885084,37852.036848170814,37852.54421143727,37853.71652943543,37853.38868550429,37852.39341943305,37850.90756692878,37851.077253699536,37852.17972104721,37855.64919589883,37851.954331602734,37852.058376470886,37851.64644239425,37851.065510315566,37850.37577847372,37851.251858625044,37851.61123702509,37851.52314791719,37851.291236444944,37851.03791327156,37850.94398345585,37850.99318240881,37851.13932456167,37851.22121405134,37850.68990359914,37850.46342164039,37850.447815444044,37850.3106397378,37850.894780391274,37851.16878039142,37851.00886185951,37851.022295004055,37850.87533512762,37850.685402975134,37850.73178599242,37850.81503711518,37850.87879056871,37851.04557817319,37851.00859203514,37850.86312616064,37850.84318389984,37850.853105695576,37850.91503022219,37850.862814695836,37850.891433562356,37850.88193235044,37850.88810798078,37850.847091610165,37850.89620573307,37850.9500449993,37850.927542072495,37850.90241229074,37850.908424793866,37850.89243316285,37850.869967824656,37850.83732448139,37850.86676415521,37850.876816046446,37850.889317765985,37850.87857463325,37850.90112458842,37850.891086498516,37850.89615886989,37850.8999013015,37850.89725783743,37850.89805186589,37850.90093109957,37850.899051770764,37850.89587578168,37850.89369785081,37850.89566301694,37850.89462292862,37850.89506663858,37850.89585712101,37850.89398383114,37850.89600774918,37850.896235098546,37850.89563747214,37850.89695199881,37850.89709368255,37850.8964614132,37850.897251111724,37850.89626440151,37850.89635154033,37850.89596899636,37850.89595568301,37850.89590821637,37850.89607024453,37850.896162839475,37850.89603731286,37850.89601741416,37850.8960370163,37850.89609772961,37853.72303054531
38297.56890486614,38202.298795302944,38201.76232253621,38200.689336356816,38199.77279292116,38198.26538416291,38198.908979352316,38199.180859920714,38201.9892730157,38204.702661358075,38202.56119730746,38202.79183332734,38203.467457496816,38205.8238610606,38209.662679886744,38205.551631461465,38207.259884472674,38209.72258249798,38209.15424619846,38212.437270842296,38212.32455319983,38215.15453236234,38220.99174552997,38221.26057687085,38236.74576451253,38224.11628668546,38225.51779361616,38233.123089506196,38228.01327066399,38232.71984974956,38234.243525577025,38232.71256170193,38233.95837406456,38238.448895453424,38238.347343781985,38237.02596318622,38238.34761469673,38237.548466249966,38238.11119196709,38240.45799409032,38240.50572820592,38240.95222422282,38240.14979103089,38240.51773839769,38242.24104179354,38243.704034727685,38244.208532101424,38244.59318033786,38246.85332067327,38247.313197034935,38246.580983847605,38245.29442927823,38245.88357829045,38244.39235473607,38244.12685757432,38246.67474816701,38249.96329261971,38254.50069399489,38289.85127343769,38445.012433257536,38457.15150421403,38517.84685899652,38576.864059381965,38593.65742523248,38669.85424417072,38795.547379467425,38853.9732265471,37127.808662598,37984.03414627052,38062.90117313413,38460.83050824484,38192.9432746454,38154.01753376248,37959.1655131334,38015.32924347648,37969.07534624016,37706.145328668834,37809.397481346736,38218.47291326839,38215.96215893181,37713.06854066837,37705.04983430508,37724.710395690505,37823.23028898174,37934.2860282278,37828.27066640476,37640.50249640032,37651.275217844515,37781.37185655507,37668.19081948175,37506.83238984358,37374.410855278475,37395.622737173115,37424.071151292934,37534.48874102422,38435.9307706158,37538.6039470034,37566.40911435528,37601.71182814759,37615.761160971146,37669.85259721117,37620.23983410628,37599.45618535155,37570.05025073417,37530.67314050684,37541.039747797724,37618.75639971398,37641.13866465678,37662.54094160948,37759.471784372836,37716.3100074518,37668.079203006855,37683.31212745902,37694.212225691146,37701.37300790872,37723.72228031258,37835.43980291111,37828.65366146595,38038.7116027221,37876.853663262904,38042.618197030184,38038.27876155047,37778.060739663444,37764.922112382184,37769.12732828043,37766.21904731515,37751.64999279467,37750.01993012562,37770.933809435184,37766.67812058144,37790.67650746178,37864.37023612156,37927.251969599885,37902.809022379304,37875.89711731039,37890.155818436324,37906.52978136958,37908.6069671022,37904.390299841136,37883.30696353583,37848.85419847249,37866.73000956279,37750.49579035166,37865.33490840944,37871.69358425106,37913.86660307278,37875.07425294954,37865.78532237214,37846.12451499889,37854.53925067092,37882.884493782345,37859.1728044138,37836.31002527955,37831.10354721667,37837.92483898216,37844.97961824777,37875.29346484982,37847.91855844073,37831.60556903972,37831.41216301211,37740.254432284084,37807.951479691335,37806.70560065165,37819.14551200071,37816.44054477727,37816.782887595604,37853.445572322664,37823.08048019946,37824.91584427104,37826.23032810863,37834.312759704444,37830.79858683887,37824.76334211263,37829.244781197616,37834.04726510139,37832.459466422144,37831.651978499634,37830.38817112845,37832.467515200864,37832.54623633659,37830.9850958383,37831.91934034342,37833.202012217116,37835.47377972945,37835.91409807401,37835.49277451851,37835.34887189131,37834.98123201831,37839.39539404165,37875.28754161086,37927.15533111705,38386.40757816583,37860.14173923769,37860.1260405119,37859.35125362225,37856.294060785476,37855.582331635895,37855.97219331181,37855.71538239996,37854.27110790488,37852.86969346651,37853.9708411616,37856.970952481664,37854.292635837206,37853.62541574424,37852.03757739987,37851.692993679164,37852.103721093095,37852.55899963242,37853.67662353551,37853.43421930429,37852.46535383855,37850.9133570271,37850.98751608369,37852.03783208435,37855.715773665754,37851.913115928444,37852.10992573158,37851.81579811355,37851.09706041924,37850.39201434623,37851.26184276768,37851.47074765099,37851.45815114422,37851.27794903765,37851.20338176605,37850.99529007852,37850.98622719754,37851.14913922443,37851.15777174509,37850.67783256736,37850.509422955096,37850.48982812697,37850.30133390625,37850.86127948521,37851.19396682304,37850.99473446041,37850.93780540065,37850.786534710816,37850.70407950909,37850.871735469125,37850.974604601644,37850.93410815205,37851.04293662717,37850.96548688928,37850.85908969562,37850.82657346356,37850.84148041261,37850.88390053153,37850.80497455642,37850.86805831626,37850.87265537401,37850.904187319196,37850.87771794028,37850.913137993455,37850.94654757476,37850.918048121464,37850.89289065717,37850.900750074565,37850.8927709676,37850.88660618723,37850.862298432236,37850.8707542901,37850.876717750776,37850.88931586812,37850.88396007077,37850.897901591816,37850.89498301812,37850.89859722756,37850.90057994332,37850.89724398906,37850.89646171245,37850.89988482647,37850.89839986674,37850.89525872056,37850.893187241796,37850.895873592985,37850.89489490753,37850.89595145107,37850.89715448502,37850.89479449025,37850.89621645547,37850.89608987315,37850.8952136451,37850.89654103818,37850.8970585423,37850.896385666434,37850.89709887316,37850.895988165685,37850.89629613077,37850.89596145316,37850.8958341771,37850.895701356894,37850.89601746649,37850.8962033155,37850.896078826,37850.89612181042,37850.89613941686,37850.8960494044,37854.47245029701
38347.958091296525,38250.90256076799,38248.367012978175,38243.055438055875,38238.38548257654,38230.6569426071,38233.82227480318,38235.02687525964,38237.220308776195,38234.801694638416,38234.50220092691,38233.820521348505,38233.46381686008,38232.683677287976,38230.27983642266,38232.3281133788,38232.22859032261,38231.94912394309,38232.157292143194,38232.45103166379,38231.9993644246,38230.29931005932,38227.22766188747,38227.576978240766,38220.39979572213,38227.176187823265,38227.53582232052,38227.936877688284,38228.50016963678,38231.8294783729,38234.489729286506,38233.288125063074,38233.73073687646,38237.27700331881,38237.74971155715,38237.19878491641,38237.965942380935,38237.33400698509,38238.03920623785,38240.615154094485,38240.48447459842,38242.06752398624,38240.48160891816,38240.6192347046,38241.86357274665,38243.329423502386,38244.37949545699,38244.903704395416,38246.59674087371,38246.69147161807,38246.140939146644,38244.39325604479,38245.651316122145,38244.97626648587,38244.571556915456,38246.52970058127,38249.45413930826,38253.63537178741,38285.88626912193,38428.181210822164,38439.543731652164,38496.35633580216,38551.951881810506,38568.77476596595,38645.03074660152,38780.71724473982,38867.23142405291,37324.3146942193,38050.478998405095,38116.78543467145,38451.31691063195,38224.95554203083,38190.7548637401,38019.56123713162,38059.57529326658,38009.44656473124,37749.71850895736,37851.322234594,38253.86793564898,38251.511477985645,37756.37944306046,37748.09292655103,37758.91575249067,37813.190387695315,37836.90570288498,37774.03439923355,37627.03228135993,37623.53917846648,37686.58691156308,37623.48624880457,37492.32598848934,37375.14411935627,37381.98186092811,37352.654143496395,37444.10900850038,38277.33937442445,37453.95590142362,37507.852922650934,37531.25379472939,37536.836402430665,37584.07430900117,37541.32527963015,37526.06329442669,37511.69339477552,37500.13497655668,37515.36368888223,37615.78139105175,37646.69729856312,37669.9898980358,37764.43922201278,37717.25101852774,37669.1462556412,37682.09115490851,37691.7252733719,37696.46612830586,37718.92851178119,37831.22490050432,37819.95287778418,38012.630350817315,37867.926869348616,38025.20836196129,38020.190701236264,37768.68677686733,37756.312634648864,37761.843895780024,37757.84507049306,37737.827137655746,37732.57121137062,37749.219817466765,37749.11605956528,37775.17865035386,37855.26221955678,37915.09214089779,37888.70069643565,37863.85693043615,37878.27334872885,37895.17701360156,37899.19948842427,37895.670339923716,37878.02459742096,37845.64310430019,37860.20266227526,37752.406589087535,37859.91608904411,37867.77316812756,37911.54050177236,37873.11594162989,37864.60807490773,37846.14305402303,37854.4071935481,37884.61593928413,37859.580031048405,37835.11550126403,37829.74355316851,37837.94907403656,37845.0008807557,37872.25846056831,37846.497913588755,37830.21859164677,37830.529519120944,37745.163597151455,37809.10777940946,37807.977520425826,37819.926229247365,37817.02855915957,37816.81269596289,37843.790598848354,37821.58669060896,37823.57388362632,37824.78303874505,37832.88314590048,37829.69541427414,37824.2355829641,37828.83747248704,37837.82118776517,37833.210821264314,37832.07900138175,37830.65534629526,37832.044081487904,37832.043181111774,37830.68692014001,37831.9267824867,37833.18604973593,37835.4742040029,37835.62325863303,37835.01209378423,37835.277219941105,37835.546103881214,37840.33931151127,37879.154250220905,37933.57891188494,38415.68997970618,37862.10679741149,37861.45957112442,37859.6568539452,37856.095440204655,37855.39801599382,37856.27182599934,37855.645066839425,37854.17515278376,37853.23418401221,37854.107430347714,37856.926554135614,37853.925587884994,37853.37600642447,37851.979939351724,37851.68137399555,37852.56966350847,37852.591706732725,37853.59026394112,37853.45811341685,37852.25090104413,37850.54029958217,37850.92760938813,37852.302417941144,37855.964745635065,37851.881310211356,37852.01358976359,37851.69473401674,37851.110781649535,37850.41693557546,37851.39975681019,37851.54667104227,37851.484135044855,37851.275619296524,37851.14335973474,37851.05417623226,37850.9763300102,37851.13653598034,37851.24895705893,37850.78406784018,37850.58684305895,37850.573500743776,37850.35377661635,37850.84097821932,37851.03606895463,37850.93228152121,37850.96175416652,37850.89349470158,37850.78001284361,37850.912983649105,37850.99111996592,37850.88663874189,37850.9434069473,37850.85016305558,37850.86304742249,37850.83792059373,37850.858380292906,37850.922874486925,37850.88438577316,37850.88250078021,37850.87272808561,37850.90189057647,37850.887491230525,37850.90742763298,37850.91872450119,37850.9189467595,37850.90146488038,37850.90265534785,37850.91036728031,37850.87621948821,37850.86629059319,37850.88198224933,37850.87640617419,37850.88772255594,37850.89051368013,37850.897822826904,37850.89507071349,37850.89591365983,37850.89717132798,37850.89698208794,37850.89721285691,37850.900361850676,37850.89845335966,37850.89506946437,37850.89378973376,37850.89558006883,37850.89489653751,37850.895951988765,37850.897191828466,37850.89504178344,37850.89628012665,37850.89681823901,37850.895141785986,37850.89616895131,37850.89713174016,37850.896490055835,37850.89708594459,37850.896035188256,37850.89637337847,37850.89600409827,37850.895831330214,37850.89570378689,37850.8959552032,37850.89612833426,37850.89593928253,37850.89609955038,37850.89617147567,37850.896119823505,37855.1043733122
38347.958091296525,38250.678448427425,38252.14225942822,38252.13191074142,38253.15689608809,38253.1555304437,38251.8910773145,38249.35870505805,38246.3729747496,38243.951465839404,38246.39564268635,38247.067541088094,38246.39155894315,38243.655684398684,38240.0125506766,38244.55332623233,38244.57728047825,38244.95607910207,38244.97465837281,38245.97037190959,38245.52158418269,38243.9539926629,38239.90366157105,38241.12874520416,38235.267536598716,38240.03201784168,38238.835713205175,38234.40737854448,38237.51205412676,38234.986886529805,38233.32461038626,38235.05653365398,38235.063326831005,38235.31616286875,38236.23692813384,38237.577442957,38237.386899743375,38238.00239058769,38239.63522112482,38241.86837350254,38240.79411062431,38240.14856009559,38239.438132291776,38240.2021628351,38242.01153438796,38243.537472144184,38244.6121084734,38243.95512983556,38244.899487711285,38245.27201063695,38245.26304236399,38244.77022936878,38245.34583408339,38246.3512122655,38246.46611452589,38248.8780052627,38250.9310138146,38253.56589655647,38277.9685921108,38388.121671424284,38397.37628384053,38443.649345921775,38489.147241490304,38503.843885152644,38570.391054960826,38697.859747596165,38799.545715793174,37619.31069634544,38133.98132242433,38177.04122351886,38394.26091297973,38239.37980798215,38207.077745126124,38045.42708370371,38021.17418648496,37915.348285665976,37498.71754692159,37662.85730375806,38313.20204370998,38312.903733708394,37512.45054199041,37497.82866154002,37502.969841804574,37528.758613402126,37524.30395018921,37493.95844181067,37409.06769754517,37406.26044274482,37446.126390969664,37411.67791299997,37365.15775982617,37333.460513717924,37351.560162220776,37416.325780468236,37456.187371640306,37676.135721925144,37466.11287101407,37545.89555067386,37546.193926394495,37536.89405438287,37561.02888331648,37539.4064979271,37532.70374637439,37526.8621890402,37524.482520456004,37537.40865542776,37616.56602150077,37641.70453246992,37661.89540402575,37746.614119728,37706.375529449186,37665.26458460815,37677.04914668731,37689.047016151584,37708.83765189,37739.03554514737,37890.03596222357,37896.74345250642,38246.48055760133,37973.392862949244,38251.21000303725,38248.593516813606,37826.03139939858,37812.48475836397,37814.60008474681,37809.18869874074,37782.111002473386,37764.964517508044,37761.5701597682,37773.48304322081,37793.14033247022,37841.68982375159,37889.633290344646,37870.28571038701,37849.94406518006,37859.45905855476,37875.83947561481,37878.2722389396,37876.58346462023,37868.13959302337,37846.58068382382,37856.42732115982,37797.46659329097,37857.10211964415,37861.90004223143,37888.09136661449,37862.165370156756,37856.69034275238,37845.59740807678,37850.56736152467,37869.62911652575,37854.10614854442,37840.373538366475,37838.37614510555,37843.72664154188,37848.08389411018,37866.331871534094,37847.566309446825,37832.78816496122,37834.839558304695,37772.37260020596,37818.6374283859,37817.244836691636,37824.94522133983,37822.244141836185,37820.73742164682,37824.61594206672,37818.48774586889,37820.72483430601,37822.547706749785,37830.272013406466,37827.462432867826,37820.69804081246,37827.14977944149,37842.53632819795,37833.486867117805,37832.01697474836,37830.767371990376,37830.75648797652,37830.979355888354,37830.44351340241,37832.0118959145,37832.43625207453,37833.84218996016,37834.13166987723,37834.225653909554,37834.89181670128,37836.434622017,37841.2406924999,37880.10330311457,37932.09782801995,38403.36833204243,37861.940762705584,37861.146648650094,37859.65436838087,37857.32673372609,37856.727279764455,37857.03609603936,37855.626639154936,37854.18712506886,37853.25361700352,37853.83476725554,37856.42101531109,37853.83052726927,37853.42042404004,37851.66621050094,37851.93715427698,37852.307861554465,37852.65650901189,37853.47620097509,37853.42684306264,37852.31706037774,37850.513337579694,37851.16669444918,37852.42294196945,37855.37515942631,37851.748170853316,37851.95377537512,37851.74101803897,37851.30508372526,37850.543232994154,37851.48978486415,37851.659345957145,37851.49646145264,37851.17582085813,37851.114254924774,37851.11058144521,37851.031063357055,37851.08523215197,37851.26378949342,37850.83770160038,37850.65777356998,37850.512168563975,37850.39079751222,37850.90030327611,37851.0408493706,37850.931777161,37850.87652248761,37850.77379270693,37850.76389056958,37850.96611603554,37851.060100719056,37850.92785480576,37851.00013721348,37850.93778972105,37850.88000715697,37850.8391053994,37850.85325727554,37850.84964859498,37850.85407781461,37850.88784436618,37850.87360633578,37850.90470290933,37850.923542262586,37850.90513961052,37850.91967377461,37850.90604214785,37850.912707748255,37850.897667907804,37850.90591572495,37850.88280494475,37850.86510574567,37850.88494034537,37850.87442638999,37850.88974781843,37850.90050007457,37850.89952583959,37850.893624335906,37850.89647438652,37850.89678019151,37850.896720734265,37850.8957890883,37850.89894047685,37850.89828007249,37850.89482604241,37850.894529559846,37850.896021874476,37850.89525100959,37850.896888003546,37850.896882152716,37850.89518360413,37850.89640124066,37850.89604609061,37850.89506609471,37850.896052764234,37850.89736752907,37850.89643236457,37850.8974366215,37850.89601467002,37850.89624649718,37850.896056511454,37850.895949809696,37850.895883921774,37850.895964621544,37850.89607841297,37850.895966324286,37850.896108240646,37850.89618239929,37850.8961064586,37855.16044093526
