0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151
-548353948.0,4524758.529844697,142360535.5211943,932751256.9519972,89246435130.91019,42584199065.305275,31809128.981514465,947556048.7611374,5641931507.705874,31104429559.632534,1187191568.1565511,57529458.447717175,381782355.77072513,2643904414.326085,506885260.431766,600982269.983496,31621174.77579496,24701063845.924747,244689283.3472979,307151189.93675613,-1413822.0944717994,-548853899.7915632,-477416111.5444004,-2404428666.8054924,1277447.3517561068,276579.5327960696,19752117.619886238,267108.3936066523,48761.403288532674,90436435.08937529,21040.96618706446,-3768714.6003703154,5471.117045516752,-488020.92578301113,-11651224.775817076,24036.27408342572,-5972.854418928462,25342.68239904445,25783.165069275146,29935.099365115137,27502.737327405343,66852.01886713076,32329.469821548962,140955.76841001865,615635.6935444524,26561.892467457958,39160.01266835375,25792.51376419505,37509.51668211019,27339.156385977894,67614.31065040448,14743483.433788914,26262.13274513552,84678.72173221433,25412.544246792888,33400.13753264676,25425.241936060913,25732.315205529823,25412.62641304294,25461.191822668246,38230.358704501166,25245.007605410614,25360.303032505377,25181.86154352526,15720.608092765997,-56782.50063059082,25190.53726248339,18210.35116222941,-14309.462592565276,-198986.93448600898,24955.505198595565,-1228478.3016896534,25263.525469834178,24549.02648171309,-10260598917.359148,25505.460526146515,25899.607553110724,6434724.422900908,29791.665598269938,25711.42682068725,26922.01920744121,50104.7461770911,26908.464899623887,35823.09865961886,86698.14916784441,28740.524797159946,27826.728840037467,52483.67371042461,171858.55455627074,25422.596312268033,25920.992179728313,27952.400967556696,29529.46173133667,26272.942406452792,26017.059716902775,62737.52467744275,3110762.83360217,25432.05907332462,25433.33785014959,25439.74357426191,25471.78602778935,25603.646888479674,26261.989281623344,29501.732573012203,26791.343758394672,32149.55739900108,25492.454138097128,25601.877077125373,27289.408346462063,35510.17047352314,75888.24850788355,25555.910793704796,25479.433074231765,27050.61637565069,25470.693359197063,25506.137451115763,25467.924632995313,25466.326686976037,25465.707650004482,25611.813045212733,25465.542147842847,25465.5445190365,25465.558515191828,25465.633776917322,25465.92267262038,25467.416441256642,25473.666591888705,25475.526436766275,25514.26358358509,25714.539089203292,25465.00739072099,25464.92685843671,25463.592135118644,25456.611268216588,25464.34637312609,25459.570690144,25464.9583000754,25465.419872440852,25465.54204093719,25460.537816692322,25440.39785937555,25464.359784820244,25457.477203521143,25465.512896829216,25281.438808000337,24541.581625759805,20830.998793873077,25442.20529132077,25464.11148835796,25465.636234293328,25469.20725828355,25465.597827487676
-509556636.0,6942093.99352055,80040481.41349277,115741997.68324496,13981640256.12263,5818123213.156686,-5324999.612469118,36956750.68559302,273503940.72625166,1667245803.141937,-125154191.2386486,4663198.571400361,41008330.40570942,324654603.4994011,17836918.90462496,33517573.10882939,3563274.4291950422,2378820594.5242953,1269167.4006405242,-10300479.809328446,-6132575.735130807,-2833050700.488582,-3099699025.9271817,-15579957918.339628,1439420.5291705055,-523341.7138723284,-45462687.37103449,-463777.4288370773,-14174.265979947835,-159955865.86620456,23690.688855155215,-3101754.6987256673,2979.648987356264,-663421.7601171335,-15478805.369801277,22219.62145963347,-77708.30636886045,27397.15717740981,29135.614124733052,40581.47881207444,28857.482601544027,60966.38117743963,32456.751874987363,119552.0256276373,501278.05554503977,28022.89154980036,35900.86188180244,27287.368959308733,30691.400182295805,27116.676395855648,28297.99505344741,529236.493209846,26728.012912612485,-1459.066783788272,27160.45248463819,7669.712665856758,27334.81821406019,29056.687209964588,27186.005360620522,27334.73707802324,56443.78478614052,27549.169099922634,27268.551358155197,27603.168736211974,48201.383254828994,199498.47374432755,28028.241682033124,58554.22506552448,191282.33202209327,971605.8903930784,28154.828090804716,2738707.9639853984,27587.90745977601,29638.44179854918,29466105510.015083,27178.807898636504,27205.743730227416,461227.93556337425,27502.457278441547,27213.31882902539,27310.58674684286,29310.80745069625,27366.40936098177,27832.127752471966,31187.838490797916,27411.50207590329,27349.904746802742,28334.46019852465,33133.86341313534,27154.873223292354,26520.515255869996,23911.21901500519,21293.05359357463,26180.924568450006,26316.361013393987,-29604.084091690525,-4666649.628495387,27146.418323192374,27146.75984823697,27148.507337634946,27157.218499413157,27193.179250299338,27372.74499409043,28254.71732458526,27515.295692257947,28979.00646922272,27160.707534123303,27182.308902195433,27464.737053857836,28882.264357397435,35812.04144752605,27186.822571346373,27162.32890441137,27922.519256399533,27158.599422349886,27181.156992071938,27155.720154396487,27156.46692738768,27155.58834857357,27197.542615609,27155.51272845616,27155.51538663485,27155.53041622108,27155.606965413666,27155.925071479443,27157.53000728334,27164.016888259936,27166.186728674096,27207.952385181597,27421.024554391886,27154.920311376292,27155.30150846133,27154.711378806525,27150.63245034583,27155.850492135596,27159.476410400424,27154.994074057435,27155.51200532257,27155.522481157186,27149.14769514507,27122.30860704796,27155.080955973513,27152.364876651485,27155.558976262982,27098.80527058981,26870.540969960726,25725.018454628484,27149.69987115188,27155.51420674706,27155.644921424777,27162.783069697314,27155.603905425553
-470759324.0,9112617.026140545,285604404.21738034,1707869330.0702734,164093523313.42822,78396895410.93976,49833876.8103873,1552012763.4649463,9294993906.435509,51024133559.27382,1926290287.054703,22297051.951808777,200426544.509398,1458456009.7139733,335308162.31323063,398833454.64921033,2063863.7973330852,1185750704.4721909,21355721.92217884,-5952024.381316851,-5230025.871248306,-2479987965.08388,-3099735354.2831445,-15580148930.170668,1441425.062371296,-521330.2628178379,-45459715.61706612,-461765.53965918586,-12175.027411852345,-159956836.71036744,25690.985538247955,-3099524.144272301,4980.283765842654,-661406.1259150624,-15476441.660087975,24219.552048784284,-75709.61685588435,29397.138800894092,31135.411085887874,42580.119576250036,30857.300161143594,62962.23847522834,34456.21930657564,121542.07055732256,503227.3222640929,30022.811968686972,37899.85798176966,29287.263976537713,32688.795263002834,29116.118260972045,30286.048474900897,527105.9376675023,28727.656133831424,514.1875726593062,29160.380348766248,9526.348524878904,29334.697264897062,31055.48206480066,29185.983758165225,29334.312055362716,58368.77014013058,29548.75355014584,29268.416612500503,29602.58831299485,50171.247891442865,201253.13864830195,30027.147629361105,60512.469280849386,193069.21174660776,972381.110671808,30153.21645622247,2736274.8393675056,29586.98858548597,31632.91666373636,29400112635.544147,29178.575214727258,29204.579323628714,448081.8388902183,29491.938306782362,29211.956909737986,29303.80277514802,31200.596502045253,29359.827865143685,29785.30377415689,32913.48070668185,29396.291360761,29338.676135096524,30214.424499998437,34487.88646556574,29154.757223484463,28519.243746092612,25904.93278647989,23282.257610384724,28179.04033379546,28314.287162044086,-27739.978029635833,-4675882.128638587,29146.333645241488,29146.673323823376,29148.411560344568,29157.076469904412,29192.84691702963,29371.462497619454,30248.756290262598,29513.2488610374,30969.226814310037,29160.534936953612,29181.974040363853,29461.91375192106,30867.27463833832,37737.34762660926,29186.55986925676,29162.1689072185,29919.37187002997,29158.45415480907,29180.930612058244,29155.58175204476,29156.331469187975,29155.45504252468,29197.172451180195,29155.379682736846,29155.382229143,29155.396693201143,29155.47042515131,29155.777063502093,29157.324535837713,29163.531498207754,29165.624205378863,29205.67907287046,29410.181231370727,29154.772165300023,29155.161426250397,29154.551458184134,29150.377629736467,29155.71272239615,29159.32606377879,29154.85804895659,29155.375651266917,29155.386104033532,29148.964509246256,29121.93001215169,29154.94200267486,29152.207698242066,29155.42298051277,29098.529395756737,28869.704537767393,27721.363154301307,29149.553281450648,29155.376083317813,29155.50896852208,29162.640282815762,29155.467968151843
-430913436.0,11468544.36207623,359162066.5208269,1750916423.5263748,168787095677.19925,81872465955.77428,51357596.841407165,1660031080.7727578,9976789814.071594,54278901490.66742,2025605795.978552,15882042.021419456,145045864.9286638,980780650.2385808,233838388.54988596,254103742.18795407,11818138.289837271,8802898462.294268,107357646.75983194,153140621.04075465,-9831514.366423419,-4690117487.03722,-5156286977.811149,-25947247489.710888,-2439743.0758049604,998009.226658364,78827766.44508296,1011106.1850011061,38471.06047394956,28866440.679712392,41048.79541046265,7927858.217619363,62396.62546346561,800985.9336914996,17843670.399604276,31681.61836267373,45638.38602869582,30363.243589774942,25216.54618897824,-8128.83345239138,26604.57700527413,-62150.71692370605,18067.965750092793,-207236.32065528174,-1189786.0866954857,29543.046054283786,14723.715357918412,30671.10274881195,20553.28889468514,30411.148019490938,11708.84988769274,-6743745.5932880845,30949.61814884693,18374.910794348485,31063.37844116391,62413.37654071348,30875.720717187778,29479.163223001113,31099.784302659376,31589.46656646216,127660.84452308525,31477.246725557477,31093.583598328813,31272.10160170615,41753.020353762855,120189.54567933264,31372.72154194831,43495.77206996426,93724.40917627401,392894.8802479851,31486.74917829533,1222527.996560597,31117.8603376358,31446.474729180703,4739817896.653752,31042.02336071927,31005.803913678057,-542506.9881509609,30676.85002538363,30903.226193042876,30309.403274352364,18874.80409860994,30378.193800958776,25605.784689480526,-725.980788827299,29272.514085932773,29747.473852386127,17309.20050982952,-42935.18825483065,31040.216293057296,30773.42778620312,29672.081074662638,29036.66824023121,30909.97466214352,31010.64536997078,26496.84664424225,-345712.44087441417,31046.825690342022,31047.015206383094,31047.93923197851,31052.58771283369,31071.33594883293,31165.570289630272,31631.44824612791,31241.56524924315,32006.24733164419,31057.142702856498,31080.03309762515,31388.852374744973,32902.09405967113,40342.06872542459,31065.246166059995,31053.866728044424,31324.437197761843,31050.70446734524,31047.107036059784,31049.3575609664,31051.330742665865,31051.603098443215,31017.00892274714,31051.79869495197,31052.54615815197,31056.275241101506,31074.78849019265,31150.490040276323,31529.15842540227,33384.91470770495,33892.6007914732,45208.58632879981,101882.70475874693,31157.85961514329,31102.86787001646,31236.811562741765,31912.95877677337,31091.528299675017,31220.450074148164,31074.107526015927,31071.223891216003,31071.312637758183,31120.139724999048,31325.48936733774,31074.196766953155,31093.039437937558,31071.021733004418,31518.722328242056,33317.19537494011,42342.25127724609,31123.61944397238,31075.4090258065,31070.770323199835,31068.62433495781,31070.799842778237
-393164700.0,13700475.522436388,428848272.9135665,2128000891.529866,205199192630.85718,99294858772.56978,60126393.082480386,1954091104.1421785,11753955305.345465,64387822094.50884,2395807991.2796125,24982041.03137293,210414270.42953104,1426234020.5823479,321478356.37733966,535062160.03206843,8045299.365943411,6041269118.39097,80876646.18127549,174015788.531548,3115161.6476936955,1597300007.9157948,1882796339.0601823,9456911810.33287,1414272.1798005805,266413.64668750565,29144054.165032845,-47001.04803093763,83020.12580902231,193588211.98957396,31850.771524667598,-71645.97774923172,49414.63793002107,540537.6700607822,11113013.618004845,38890.11420922468,158354.37986229063,33627.81804627229,37088.56604015277,58352.76002902203,34057.45706260117,63186.16099043959,34661.485097533805,80899.888692809,278368.83206803474,32605.650017928074,29221.867302008344,33120.310027810105,33932.1132642937,33189.46442048497,37688.828873577324,1583619.047391644,33510.855360502675,77272.79781371694,33296.79081676304,600895.2509671553,33073.48835587875,33718.252980702426,32979.4021447749,32932.51855849382,22211.21419931195,33076.285710526485,33111.625949530084,33508.28830460075,60344.87695561468,253650.98820297077,34198.16493874714,81011.67308764943,275910.27120331436,1430026.5348310764,34843.33004403047,5130132.402837018,33853.45952719297,38321.453843955554,63654442080.80972,33215.75846174947,34111.13297145022,14586652.978273146,43063.121248846415,34041.33630727733,38140.67310061594,116910.33489350854,38042.35746911255,68125.29809855632,239443.82457247772,44300.93697702306,41268.819326193894,124336.2276356734,524391.5983132413,33029.74417635081,33224.249198621335,34088.8028914402,36613.366089685594,33469.931264177045,33015.614880583336,32784.318008771406,14899.537978586693,33009.4795525451,33011.08811571618,33019.15533046958,33059.493279163005,33225.63211874448,34054.8800133645,38137.7319940924,34721.827042275276,41472.47551191318,33085.264668824355,33223.575767041824,35328.62580809923,45647.639500082994,96266.548545727,33165.714846019924,33072.235843489005,35375.77982428365,33062.452469585965,33129.96201649883,33057.23594371627,33053.95712220939,33051.69919476779,33096.55189425816,33051.473140755326,33050.586553757596,33046.160332011124,33024.18430444675,32934.32912878166,32484.818050641385,30283.86246706988,29681.242783311576,16259.025739820801,-50977.27649437776,32927.662100622394,32992.17740215403,32836.58775069434,32052.135153570078,33005.47710475296,32854.344556117496,33026.29373722637,33028.646522268136,33028.28786586566,32970.82615172847,32727.693636888485,33026.29691473972,33010.370171152834,33028.91222214622,32967.42525824669,32720.487331134984,31480.825664774835,33021.46592457586,33028.21631213449,33028.9604654269,33030.52354930501,33028.94059413063
-352270236.0,16118400.946159877,504341663.1723672,2536509065.2003055,244645630997.31918,118169117657.43132,69625922.34364328,2272656129.4590554,13679217920.892204,74886044472.69836,2785332991.779996,34605881.81600838,73754870.28695543,586579146.7209493,127385965.11348279,224630900.64152527,20530264.76009595,15416270341.296492,147448831.55761763,246682263.73279226,423005.07688060246,227404513.36058757,131430222.34022827,663420508.6052034,-399829.3742585379,261323.36128443095,11267360.482126964,439444.47018613206,40238.73897474087,20572794.052770067,30054.11545232754,-4309060.5232464485,-2697.5194993562254,-985635.7776411419,-22909208.575156886,29816.14413175309,-74713.72825246272,34718.32259972264,33453.263041318554,25905.67482900982,35004.566086680265,31507.51676053733,35770.24021576978,40170.91298321652,62120.13651619571,35074.03929475042,36445.26280571226,34944.68821416932,35215.21717637442,34784.34703583338,32227.676552794233,-906151.1035521885,35005.040030480086,42882.173650412784,34889.37931873422,-67110.0327027934,34873.05284331154,34367.33723056439,34909.68273173484,34448.33130170846,-46155.06225748787,34423.537719316744,34809.83829405617,34336.76632776084,4987.317709294381,-209853.7076599105,33501.83495277211,-18472.147463747096,-238980.0670011092,-1544809.5684894016,33439.92407257894,-4067042.3832889074,34395.460901035694,31797.592805669814,-37510802230.9053,34916.81850125314,34832.30867712626,-1327574.064205863,33973.2882681025,34876.21645174493,34765.32630484012,32036.61840509368,34568.829630533,34808.72591026179,33110.76271577124,34951.66025311325,35015.80683067186,32560.45012653444,22057.33366044989,34934.53504128584,35134.068205352945,35926.85373494151,36323.74174122077,34802.60566759758,35050.66674145567,43491.55463532832,743172.1679421094,34938.97990095025,34937.908632113315,34932.509895135365,34905.516779156926,34794.108607081114,34238.17691563195,31510.414458141142,33793.638944456536,29268.928227204655,34890.611920726624,34809.592091268794,33620.57569563939,27817.195642040773,-705.4543164157003,34822.47937964516,34899.03836082116,33564.012459411024,34913.28975050491,34922.01368646085,34913.376324837074,34911.02998461227,34910.72720777814,34892.302651706654,34911.082462877224,34912.64149235702,34920.43613716413,34959.10766334912,35117.16829706832,35907.90175522365,39781.693789773984,40841.93109803573,64462.989462026846,182777.3733161753,35131.846788794806,35017.66795047649,35296.64124570055,36702.422245061214,34999.20048916391,35293.87496636256,34957.895186288006,34952.723187726864,34953.0346386019,35165.26975500486,36055.747761937506,34965.48317379728,35050.85733065302,34951.035986101306,35523.51326404365,37822.61051329105,49360.95414136392,35020.753445281916,34956.66106192764,34950.682689697016,34944.915759914904,34950.74022888376
-313472924.0,18412330.194307793,575963597.5204602,3279054613.418127,319759061919.77344,152463570030.76587,65523580.85306474,2115309178.053224,12756230134.854042,69807105200.95485,2643105758.8868194,-393428.9184328988,-73703792.19594449,-586603556.5870469,-127328022.10302539,-224567924.30342218,-20476352.573712282,-15429753956.288929,-147509354.72369063,-246806956.24042532,-353047.8686503891,-228132734.51497823,-132108201.57027179,-667132338.3274008,467598.0577022776,-193296.40531850175,-11478850.139971202,-367334.5272864042,29260.637287458758,-29313359.831115413,40044.205523921526,2928113.8964367053,57221.67005346426,630372.1044993033,13291016.731686102,40582.21827698339,115502.66365504163,36922.32053656608,37752.836965558046,42623.41165285462,37521.07727509205,50589.18097092778,39103.41423796788,79772.18456446972,255938.84588438115,36852.50106645625,37335.22682616142,36983.221698598456,39358.652078952815,37341.224227274506,49545.187769569064,4362511.663637345,37365.1942124315,74444.8879383383,36880.74030613005,113611.24824354157,37059.195046368586,39392.70635874437,36849.73241007148,37135.02765899857,88289.75135034075,36782.20187984999,36720.66040526603,36399.9265305978,14720.152510655898,-144515.72730197664,36032.87146147419,7406.765410168064,-117976.1004210228,-852463.9343176158,36603.64379491525,-612233.6375616061,36681.398647097216,35889.45359035972,-11292109080.045475,37005.23346375742,37697.298989889714,11279821.201486014,44592.62365994866,37426.96610755845,39715.05546487727,83783.30881367104,39676.683291165056,56378.42237206016,151807.0283895754,43139.490242323234,41430.78455779224,87899.52131486734,311958.76946618874,36865.32518145081,36993.83698946977,37592.46894383669,38567.717392944825,37024.95070886815,36891.994618840814,41255.753680533286,401728.0392283702,36847.383028033866,36848.26672644382,36852.72497871443,36874.9800868639,36966.96629931235,37425.61785510804,39677.142891156225,37793.873495318236,41527.88895019278,36888.231633982425,36958.76134520512,38041.18855307342,43339.44185648956,69343.80542060803,36938.073229929956,36880.7482071937,37964.387866281846,36873.12262274865,36892.40563280462,36871.415637890306,36870.92827358476,36870.85182304622,37012.41216914121,36870.7046370283,36870.836540755154,36871.49607258216,36874.76852453772,36888.14931462638,36955.08567612115,37282.828766722545,37372.596312147056,39371.43566566363,49383.22803962149,36889.33433704405,36879.72798135082,36903.36427486098,37022.394629329014,36878.24102670604,36903.86354722364,36874.62144886516,36874.20288158715,36874.265491018166,36893.05190844769,36971.88560745494,36875.4710156375,36883.082905467665,36874.108872654455,36966.6084893692,37337.988016614276,39201.900387968264,36885.28912827974,36875.0534222023,36874.08376277637,36877.01407423277,36874.05772834011
-273627036.0,20768257.530243494,649521259.8239071,3322101706.8742332,324452634283.54486,155939140575.60046,67047300.88408456,2223327495.361037,13438026042.490122,73061873132.34836,2742413636.169001,46684596.334525205,379989494.0162867,2656606918.1320305,548731891.1599629,638862041.3263994,44665062.27780958,34225609819.940903,418319746.26190186,678371779.1394398,14825797.96459227,6774350086.700353,7500288929.201607,37718205316.401855,872962.6970626737,532611.1047201734,32194733.129759476,689590.341020783,78256.52846429864,152705742.68723038,39846.45454091289,905278.3677355483,42522.80718779194,112919.86770524847,1756962.4531891574,39089.959107864735,43176.39922003604,38971.77519107717,39660.797831778524,44337.29534175398,39436.69129631961,55854.699722645186,40373.85861540651,68340.80055019767,188359.65108118387,39020.31286717472,42303.59792756656,39217.75118480626,47805.26909558939,40801.89253903258,78484.43678482706,13818451.601368392,40121.32295246096,132872.07229386677,39056.95085275149,450358.43693682033,39049.323197341,41258.82149739704,38836.041821233164,38867.80162614792,46984.06369870091,39048.01453658869,38942.14438712416,39296.25297124898,61501.39648109174,223832.92246032503,39911.581788403346,78971.41315038419,245238.61355416,1223381.74324725,40244.16898742434,3902922.2239123145,39563.39026342533,43124.43744576241,51190844498.89352,38866.396210433326,38980.59351966175,1867340.9365270298,40160.78071109472,39427.3562890332,41717.58081252506,85824.26167607133,41679.248765573066,58396.33664050627,153911.50092012304,45145.67897745677,43435.649516709884,89949.72330899199,314225.7015530881,38865.99447024976,39004.01678796374,39643.73234166877,40652.9139460612,39040.97847033592,38910.425552915025,44487.22705434569,505535.65340125863,38847.248791795166,38848.11032230349,38852.45766072893,38874.15820083989,38963.86639612969,39411.13748233036,41606.600282902706,39770.23916891416,43411.65617537086,38887.024998238194,38955.53392005675,40007.384253835095,45155.90720536058,70425.62006365195,38935.74153303889,38879.699345225585,39925.73906548613,38872.25692456074,38890.52350436684,38870.651054721064,38870.18988210903,38870.13882415994,39012.178639829166,38869.988849150126,38870.10993633843,38870.71535430464,38873.71931332992,38886.00264336064,38947.44840610324,39248.31987303753,39330.722762670885,41165.64562038709,50356.382827416885,38887.100799998036,38878.27643062391,38899.995594128326,39009.36081113705,38876.90027594541,38900.36592497171,38873.59047486271,38873.20190642894,38873.25608780702,38890.3753576628,38962.209150633586,38874.359232481394,38881.33559557145,38873.110684586594,38951.81974804998,39267.83422874285,40853.84349617458,38882.6117629758,38873.90320499814,38873.09184985041,38875.88090893927,38873.07012767872
-234829724.0,23062186.778391432,721143194.1720005,3709660743.4333696,357927710408.6974,172372117531.905,96906621.76031578,3187509535.4972563,19733281544.039467,107173821743.51274,4047256323.0462823,64758089.699258834,471607566.30647385,3235975952.648173,658102572.5731153,789576413.9830922,47073270.28375239,35653046861.09847,259898703.7199268,391836257.6529959,14738633.747228611,6571823635.982059,7357181884.97766,36986963131.17108,1848146.9217217448,631075.0459359651,50967869.98945888,535536.2938697329,72035.1859018413,121168402.13748007,48399.749642054434,6763636.684465723,62887.107517923025,685111.8891114237,14476769.807289762,43482.35188750944,95272.36206872272,40919.51698565783,42967.74500166219,54274.22682441227,42865.47198048317,81086.1369278681,47722.120484359366,167695.30261024425,690238.0011230056,40821.625538021726,41252.359430312696,40959.971178665815,43190.53113336483,40722.440108091054,43635.98443020707,1012069.7187295563,40859.29537984491,45238.137768834444,40836.729813291306,152128.1505120705,40900.22918272668,41948.81494150504,40799.76114094372,41433.07088812671,155986.44899439396,41299.57967042644,40852.52944873118,41066.503107475604,55290.731562692694,160999.11560693267,41655.891085813535,71992.63156828776,205175.76079344627,984962.9594011701,41943.00274840346,3236287.356886795,41341.916093491986,44207.46029979575,40998764984.29036,40929.955652066135,41558.35572726782,10231814.879720306,47869.58683339343,41756.27791276564,45589.51701772243,119285.93080094912,45463.9504861846,73683.91485215972,234097.30498897156,51393.60769164576,48536.72546138591,126113.37408213894,500423.5285454542,40821.23304998765,40927.072037847836,41486.928106655425,43358.381761517885,40824.82938977244,40651.74043003036,34080.88549561092,-512698.3789227184,40784.62162243017,40785.419412052404,40789.463133349906,40809.61451879372,40893.13565715883,41309.18108785612,43349.955195341645,41643.72484597229,45032.48550320771,40820.89978846774,40882.285368056415,41833.45428301087,46530.87162600939,69540.2329996938,40865.94632188345,40814.179172351964,41679.7458843295,40810.33467753502,40839.75692548194,40807.796642447574,40806.67521692874,40805.76031090659,40825.725878107995,40805.76708347068,40805.90085690639,40806.56635658567,40809.86171613445,40823.36194146128,40890.836023329524,41222.844435253595,41313.45644254809,43335.98218343892,53460.7275598485,40825.82817369208,40815.66741318761,40841.48255464311,40972.782359791454,40814.0897600883,40841.706089109866,40810.47939553432,40809.35189944726,40809.40158050865,40830.544101586864,40918.93518297841,40811.34195036596,40822.75323672297,40809.217037130686,40926.80003855247,41399.673109226555,43770.07455031903,40824.54582381,40809.57949253131,40809.157872742275,40808.963142625405,40809.17482066758
-194983836.0,25418114.11432712,932504700.9719474,4622543510.021554,443523025006.9764,211746835112.29416,76011114.60445131,2538177697.9834037,15315062995.596537,83515138176.07294,3097282140.976602,38815295.686300784,286318348.8968453,2104312304.729765,367590223.7171402,342311983.1082915,2881917.427253552,2180774699.2930193,10921598.611843754,39743291.84906513,-256380.74172232597,-24770393.590977553,11938523.643548694,68795914.35690178,-499053.1615679665,-283134.6402297983,-30173297.026904527,-205540.75060303812,43695.309744699174,4173474.5692336704,39375.22382004926,-2785596.5992028774,46146.74706399743,103079.48211086297,1403935.917442138,43555.945568442236,61827.987906335795,42934.12522512479,44099.33625904782,54157.741613346916,43615.73042989565,71162.16701848601,45565.46303750051,96257.74375176209,315523.85033496644,43078.22230880192,48866.195516203676,42931.8327428907,51392.75748874644,44833.24797220427,88068.27813979614,15722093.483835442,43887.67441460553,138361.12857563706,42799.40672086267,370965.18830941804,42951.23522594016,46333.4217303288,42667.04676980829,43122.41068300786,129472.88658893103,42933.877976379445,42655.002450873195,42656.156454499025,45332.1431290706,67175.87566098956,42308.96720661833,30436.932129157038,-20391.38327276903,-320745.89758613275,42027.59591655362,-1588220.4213269146,42313.99946996126,40674.55706757076,-23263629973.770687,42551.085086087696,42269.54536561273,-4543179.28986541,39463.45660892713,42423.94101200305,41653.7446902024,26978.243222777426,41664.916651631924,35941.31468329844,3507.9141526419044,40459.182808909274,41025.5989907594,26554.435844060783,-43948.95409230987,42635.555812401464,42933.54824028272,44196.903457377724,45394.97535749157,43102.59565197485,43176.43797065759,82672.95862122884,3353707.82413811,42636.00369326922,42635.462718264556,42632.733223554606,42619.09172298098,42563.011234842495,42282.804439151274,40900.54386305352,42058.319326720884,39775.02565029174,42611.64606840224,42568.877366522756,41944.437297351455,38853.952805306035,23723.527459916208,42583.168211065815,42614.18167433385,41748.02664980051,42614.68321685385,42571.02461708429,42618.81799135334,42619.879749818276,42621.753993672566,42618.54329061377,42621.74960544119,42621.66238450885,42621.22177478522,42619.03861913037,42610.15346347315,42565.65488663485,42347.64407605311,42288.042811126325,40958.96494376815,34301.25884749679,42609.08486353731,42615.74291867557,42599.76555752947,42520.54713824166,42616.072712074936,42597.36574992906,42618.913460297576,42619.06442958318,42619.124582856486,42579.22785244414,42410.9367326737,42617.37679024436,42604.90411648646,42619.45237135027,42500.35721951524,42022.13488709863,39621.75666881073,42605.252918281665,42618.258619489134,42619.520685701296,42619.70610140369,42619.5264334062
-156186524.0,27835449.57800298,732380802.3677458,4000658112.5967736,384632276526.8419,187150041042.35803,68101.21822920129,820125.041236398,4712425.454421021,25476115.814141195,988632.3069490804,61388.033803394355,165266.8231739612,892717.7473166154,208163.36367120838,243913.6958699193,50608.313458514196,4702522.655004941,100120.57368596815,131060.92780748344,55374.570065031454,5160837.7579957135,5847569.213020722,29177627.60853231,50978.1587052736,51578.022368286154,580904.4291062738,43047.5350452024,49771.86045819001,21087844.841490872,47151.920216929524,2460135.0972358626,49748.44287260277,151193.70507694676,2586556.409206258,44389.06942996661,43605.518993258396,44253.21887223843,43716.95099342198,41204.033616294284,44657.88271675321,54938.826442563724,45665.51764768926,61252.313585521115,128824.36826622504,44705.96828773299,50312.04470649733,44883.04915515166,58526.022037482595,47347.970779254814,105034.23448699256,21115109.20707887,46081.29966089295,170242.24747482315,44523.28403473439,392724.7531104291,44351.051894897806,44279.244816677085,44306.461512941394,44063.922918349395,-4955.292296908141,44155.166226123554,44395.346045636776,44564.77258539738,55225.30598819225,133418.11869366627,44959.21218406519,69227.74919631843,171566.85550584138,774083.3130128796,45285.88530507697,2627350.92640472,44779.08835712363,47067.73294310629,32548100530.01708,44370.326752268695,44475.43297121813,1759494.4620563271,45546.66347383464,44549.786534381754,45394.470455598894,61366.717842706596,45309.33864713958,51853.1055798048,88067.64864203091,46782.13401539257,46175.066221082954,62726.234481030755,143648.7321997163,44338.80948235468,44291.696464817374,44075.0458855405,44345.65176140565,44268.34606723181,44295.9275209092,41585.144383213425,-183776.04761054937,44344.732335007815,44344.99806845476,44346.32169575145,44352.94129428376,44379.99412196117,44515.33385840128,45185.31043343532,44624.678836344094,45724.02623187579,44358.171060308254,44386.09718482204,44836.7646708285,47039.438657489765,57825.96691742969,44372.47993951509,44360.86448899865,45395.97144071073,44358.00412561127,44396.67813364082,44354.66667744338,44353.19244145978,44351.72246377108,44419.12248196199,44351.90224748353,44353.20663905314,44359.72393759152,44392.06383852417,44524.277455835385,45185.67100494432,48425.878194501696,49312.659255007246,69070.37092770432,168031.35880003072,44536.63194132463,44441.111936543864,44674.66343313824,45853.05139821198,44424.589954386865,44667.01972562553,44390.88837455746,44386.26051584253,44386.506379822706,44520.61425322096,45082.91713062369,44394.681430291035,44449.62401355419,44385.23677361911,44712.3455644895,46026.2166855431,52618.819213795876,44425.24741898952,44388.5981117349,44385.103643855124,44389.79318380131,44385.09695804063
